URL,Filters,,,,,,,,,,,,,,
https://app.dealroom.co/investors/f/all_slug_locations/anyof_~united_states~/company_status/not_closed/investor_type/anyof_accelerator?selectedColumns=name%2CpreferredRound%2ChqLocations%2CdealSizeEnhanced%2CinvestorNumberOfRoundsIndustry%2CinvestorTotalFundingEnhanced%2CinvestorPorfolioSize%2CinvestmentsValuationEnhanced%2Cinvestments%2CinvestorExitsNum%2CinvestorExitScore%2CinvestorExitsFundingEnhanced%2ClpInvestmentsNum%2ClpInvestments&sort=-rounds_count_12_months&investorNumberOfRoundsIndustry=rounds_count_12_months&heatMapType=&groupId=1413&id=92070,Include All locations: United states; Investor type: Accelerator; Exclude Company status: Closed,,,,,,,,,,,,,,
ID,Type,Dealroom URL,Website,Name,HQ region,HQ country,HQ city,Sectors of focus,Launch year,Last round date,Portfolio size,Rounds number (12 months),Exits total (USD M),Exits number,Total value of current portfolio (USD M)
958886,accelerator,https://app.dealroom.co/investors/duke_law_tech_lab,http://www.dukelawtechlab.com/,Duke Law Tech Lab,North America,United States,Durham,remote,2017,Jun/2019,21,0,,0,53.8
958705,accelerator,https://app.dealroom.co/investors/lexisnexis_legal_tech_accelerator,,LexisNexis Legal Tech Accelerator,North America,United States,New York City,,,Sep/2020,12,0,,0,400
958682,accelerator,https://app.dealroom.co/investors/chobani_food_incubator,https://www.chobanifoodincubator.com/,Chobani Food Incubator,North America,United States,New York City,,2016,Jun/2020,50,0,,0,443.3
958495,accelerator,https://app.dealroom.co/investors/food_future_co,https://nowisthefuture.co,FoodFuture Co,North America,United States,New York City,,2015,Jul/2024,16,0,,,155.92
949308,accelerator,https://app.dealroom.co/investors/quake_capital,https://www.quakecapital.com,Quake Capital,North America,United States,Austin,,2016,Mar/2023,83,0,,0,430.92
948782,accelerator,https://app.dealroom.co/investors/elix_incubator,https://www.elixincubator.com/,Elix Incubator,North America,United States,,,2015,,0,0,,,
944055,accelerator,https://app.dealroom.co/investors/google_developers_launchpad_accelerator,https://developers.google.com/programs/launchpad/accelerator/,Google Developers Launchpad Accelerator,North America,United States,Mountain View,matchmaking,2015,Mar/2022,133,0,3428.48,0,31757.96
943019,accelerator,https://app.dealroom.co/investors/fintech_innovation_lab,http://www.fintechinnovationlab.com/,FinTech Innovation Lab,North America,United States,New York City,,2008,Mar/2025,135,0,469,0,2378.68
934383,accelerator,https://app.dealroom.co/investors/mstate,http://www.mstate.io/,MState,North America,United States,New York City,,2017,Jun/2019,4,0,,,11340
929245,accelerator,https://app.dealroom.co/investors/facebook_fbstart,https://developers.facebook.com/fbstart/,Facebook For Developers,North America,United States,Palo Alto,b corp,2004,Nov/2017,25,0,2340,0,41.88
928591,accelerator,https://app.dealroom.co/investors/new_lab,http://newlab.com,Newlab,North America,United States,New York City,,2016,Oct/2024,16,0,,0,1109.32
926173,accelerator,https://app.dealroom.co/investors/porsche_digital,https://www.porsche.digital/,Porsche Digital,Europe,Germany,Ludwigsburg,,2016,,0,0,,,
923720,accelerator,https://app.dealroom.co/investors/elemental_excelerator,https://elementalexcelerator.com,Elemental Excelerator,North America,United States,Honolulu,,2012,Jun/2025,137,0,2167,0,8588.07
923690,accelerator,https://app.dealroom.co/investors/medtech_innovator,https://medtechinnovator.org/,MedTech Innovator,North America,United States,Los Angeles,,2013,Nov/2024,280,0,447,0,10186.4
922829,accelerator,https://app.dealroom.co/investors/bw_ventures,https://www.bw.ventures/,BW Ventures,Europe,Netherlands,Eindhoven,,2016,Oct/2019,2,0,,,4
922469,accelerator,https://app.dealroom.co/investors/r_ga_accelerator,http://rgaaccelerator.com,R/GA Accelerator,North America,United States,New York City,,2013,May/2022,28,0,537.12,0,1374.32
921723,accelerator,https://app.dealroom.co/investors/finrise,http://finrise.com/,Finrise,North America,United States,Burlingame,landh insurance;health insurance,2015,,0,0,,,
919142,accelerator,https://app.dealroom.co/investors/rgax,http://rgax.com,RGAx,North America,United States,Chesterfield,,2015,Feb/2023,20,0,,0,1200.88
911269,accelerator,https://app.dealroom.co/investors/vc_fintech_accelerator,http://www.vcfintech.co/,VC FinTech Accelerator,North America,United States,Little Rock,,2015,May/2018,10,0,,0,3030.24
911251,accelerator,https://app.dealroom.co/investors/elab_accelerator,http://www.elabstartup.com,eLab Accelerator,North America,United States,Ithaca,,2008,Sep/2022,8,0,,0,295.07
888877,accelerator,https://app.dealroom.co/investors/paralect,https://paralect.com,Paralect,North America,United States,Middletown,testing;arts & culture,2009,Jul/2022,5,0,,,
879400,accelerator,https://app.dealroom.co/investors/founder_institute,http://fi.co,Founder Institute,North America,United States,Palo Alto,,2009,Jan/2024,277,0,131.8,0,3500.34
878347,accelerator,https://app.dealroom.co/investors/surge_accelerator,http://www.surgeaccelerator.com,Surge Ventures,North America,United States,Houston,,2011,Apr/2024,29,0,,0,245.08
873556,accelerator,https://app.dealroom.co/investors/travel_startups_incubator,http://www.travelstartups.co,Travel Startups Incubator,North America,United States,Lake Wales,travel;travel & tourism;business travel,2014,Aug/2018,22,0,,0,20.42
873350,accelerator,https://app.dealroom.co/investors/texas_venture_labs,http://tvl.utexas.edu,Texas Venture Labs,North America,United States,Austin,,2010,Aug/2022,59,0,112.5,0,294.75
863963,accelerator,https://app.dealroom.co/investors/angelpad,http://angelpad.org/,AngelPad,North America,United States,San Francisco,,2010,Jul/2023,109,0,7421,0,8025.77
250013,accelerator,https://app.dealroom.co/investors/mach37_cyber_accelerator,http://mach37.com,MACH37 Cyber Accelerator,North America,United States,Herndon,cybersecurity,2013,Sep/2017,10,0,,0,32.59
249904,accelerator,https://app.dealroom.co/investors/tu_incubator,http://tuincubator.com,TU Incubator,North America,United States,Baltimore,,2007,,0,0,,,
248864,accelerator,https://app.dealroom.co/investors/invest2innovate,http://invest2innovate.com,Invest2Innovate,North America,United States,Washington DC,,2011,Aug/2015,2,0,,0,
248733,accelerator,https://app.dealroom.co/investors/startup_next,http://startupnext.co,Startup Next,North America,United States,Seattle,,2006,May/2015,5,0,,0,1500.52
245697,accelerator,https://app.dealroom.co/investors/starburst_accelerator,http://starburst.aero/,Starburst Accelerator,North America,United States,El Segundo,aerospace,2012,Aug/2025,65,0,150,0,1931.57
244845,accelerator,https://app.dealroom.co/investors/cogo_labs,http://cogolabs.com,Cogo Labs,North America,United States,Cambridge,,2005,Oct/2016,1,0,84.4,0,
240577,accelerator,https://app.dealroom.co/investors/iaccelerator,http://iaccelerator.org/category/general,iAccelerator,North America,United States,,,,,0,0,,,
240552,accelerator,https://app.dealroom.co/investors/iowa_startup_accelerator,http://iowastartupaccelerator.com/blog-2,Iowa Startup Accelerator,North America,United States,Cedar Rapids,,2014,Mar/2018,15,0,,,19.3
240456,accelerator,https://app.dealroom.co/investors/biomotiv,http://biomotiv.com,BioMotiv,North America,United States,Cleveland,biotechnology,2012,Apr/2023,11,0,,,699.2
240027,accelerator,https://app.dealroom.co/investors/tiphub,http://tiphub.org,tiphub,North America,United States,Washington DC,,2014,Sep/2016,2,0,,,0.4
239227,accelerator,https://app.dealroom.co/investors/growthx,http://growthx.com,GrowthX,North America,United States,San Francisco,performance management;pay per result,2015,Apr/2025,46,0,,0,646.74
238117,accelerator,https://app.dealroom.co/investors/rising_tide_fund,http://rtf.vc,Rising Tide Fund,North America,United States,San Francisco,,2007,Feb/2025,30,0,463.37,0,6060.53
236924,accelerator,https://app.dealroom.co/investors/iconyc_labs,http://iconyclabs.com,ICONYC Labs,North America,United States,New York City,,2015,Oct/2022,26,0,,0,530
236128,accelerator,https://app.dealroom.co/investors/conscious_venture_lab,http://consciousventurelab.com,Conscious Venture Lab,North America,United States,Columbia,,2013,Dec/2024,21,0,,,117.8
234690,accelerator,https://app.dealroom.co/investors/accelerate_michigan_innovation_competition,http://acceleratemichigan.org,Accelerate Michigan Innovation Competition,North America,United States,Detroit,,,Nov/2017,2,0,,,7.72
232772,accelerator,https://app.dealroom.co/investors/global_insurance_accelerator,http://globalinsuranceaccelerator.com,Global Insurance Accelerator,North America,United States,Des Moines,insurance,2014,Jan/2025,82,0,,0,649.19
230402,accelerator,https://app.dealroom.co/investors/santa_fe_business_incubator,http://sfbi.net,Santa Fe Business Incubator,North America,United States,,,1997,,0,0,,,
229942,accelerator,https://app.dealroom.co/investors/center_for_biotechnology,http://centerforbiotechnology.org,Center for Biotechnology,North America,United States,Town of Brookhaven,biotechnology,1957,,0,0,,,
227336,accelerator,https://app.dealroom.co/investors/cewit_incubator,https://www.cewit.org/incubator/,CEWIT Incubator,North America,United States,Town of Brookhaven,,2003,Jan/2018,1,0,,,
226127,accelerator,https://app.dealroom.co/investors/center_for_entrepreneurial_innovation,http://ceigateway.com,Center for Entrepreneurial Innovation,North America,United States,Phoenix,,2011,,0,0,,,
225918,accelerator,https://app.dealroom.co/investors/center_for_economic_growth,http://ceg.org,Center for Economic Growth,North America,United States,Town of Colonie,,1987,,0,0,,,
224934,accelerator,https://app.dealroom.co/investors/nydesigns,http://nydesigns.org,NYDesigns,North America,United States,New York City,,2006,,0,0,,,
224886,accelerator,https://app.dealroom.co/investors/itac_virtual_incubator_program,http://itac.nyc,ITAC Virtual Incubator Program,North America,United States,New York City,,1987,,0,0,,,
224844,accelerator,https://app.dealroom.co/investors/cornell_agriculture_and_food_technology_park,http://thetechnologyfarm.com,Cornell Agriculture and Food Technology Park,North America,United States,Geneva,farming;farming,2005,,0,0,,,
224434,accelerator,https://app.dealroom.co/investors/the_accelerator_orange_county_ida,https://soylatatareal.com,The Accelerator - Orange County IDA,North America,United States,Town of New Windsor,,2002,,14,0,,,16
224415,accelerator,https://app.dealroom.co/investors/hudson_valley_center_for_innovation,https://www.hvci.org/,Hudson Valley Center for Innovation,North America,United States,New Rochelle,,2018,,0,0,,,
224342,accelerator,https://app.dealroom.co/investors/broad_hollow_bioscience_park,http://bioparkny.org,Broad Hollow Bioscience Park,North America,United States,Oyster Bay,biotechnology,2000,,7,0,,0,300
224244,accelerator,https://app.dealroom.co/investors/long_island_high_technology_incubator,http://lihti.org,Long Island High Technology Incubator,North America,United States,Town of Brookhaven,,1992,,0,0,,,
224198,accelerator,https://app.dealroom.co/investors/the_clean_tech_center,,The Clean Tech Center,North America,United States,Syracuse,,2005,,1,0,,,
224173,accelerator,https://app.dealroom.co/investors/calverton_food_business_incubator,http://stonybrook.edu/research/calverton/index.html,Calverton Food Business Incubator,North America,United States,Town of Riverhead,,2012,,0,0,,,
223774,accelerator,https://app.dealroom.co/investors/inspyre_innovation_hub,https://inspyrehub.com,INSPYRE Innovation Hub,North America,United States,Syracuse,content,2005,May/2023,88,0,,0,2152.45
223463,accelerator,https://app.dealroom.co/investors/sku,http://sku.is,SKU,North America,United States,Austin,,2011,Feb/2023,98,0,1200,0,162.91
223358,accelerator,https://app.dealroom.co/investors/relevant_health,http://relevanthealth.md,Relevant Health,North America,United States,Rockville,,2015,Oct/2015,7,0,,,0.62
220805,accelerator,https://app.dealroom.co/investors/hayseed_ventures,http://hayseedventures.com,Hayseed Ventures,North America,United States,Fayetteville,,2015,Jun/2017,8,0,25,0,37.6
215103,accelerator,https://app.dealroom.co/investors/university_of_southern_california_s_d_health_lab,http://dhealth.usc.edu,University of Southern California’s D-Health Lab,North America,United States,Los Angeles,medical research,2014,,0,0,,,
214833,accelerator,https://app.dealroom.co/investors/startout,http://startout.org,StartOut,North America,United States,New York City,,2009,Oct/2012,35,0,,,3.58
214813,accelerator,https://app.dealroom.co/investors/desai_accelerator,http://desaiaccelerator.umich.edu,Desai Accelerator,North America,United States,Ann Arbor,,2015,Aug/2023,24,0,,,
214646,accelerator,https://app.dealroom.co/investors/break_fast_launch,http://breakfastlaunch.com,Break Fast & Launch,North America,United States,San Antonio,,,,0,0,,,
208946,accelerator,https://app.dealroom.co/investors/new_york_digital_health_accelerator,http://digitalhealthaccelerator.com,New York Digital Health Accelerator,North America,United States,New York City,,2012,Jan/2016,3,0,,,3850
208507,accelerator,https://app.dealroom.co/investors/french_accelerator,https://www.fabb.la/,French Accelerator,North America,United States,North Miami,,2015,May/2016,18,0,,0,192.34
205939,accelerator,https://app.dealroom.co/investors/leap_axlr8r,http://leapaxlr8r.com,LEAP Axlr8r,North America,United States,San Francisco,,,Jan/2014,7,0,,,9.12
205872,accelerator,https://app.dealroom.co/investors/talenttechlabs,http://talenttechlabs.com,Talent Tech Labs,North America,United States,New York City,performance management;pay per result,2012,,0,0,,,
204407,accelerator,https://app.dealroom.co/investors/seed_sumo,http://seedsumo.com,Seed Sumo,North America,United States,College Station,,2013,Oct/2016,16,0,,0,65.56
199891,accelerator,https://app.dealroom.co/investors/disney_accelerator,http://disneyaccelerator.com,Disney Accelerator,North America,United States,Los Angeles,,2014,Feb/2024,43,0,,0,42518.87
195814,accelerator,https://app.dealroom.co/investors/invent_ventures,http://invent.vc,INVENT Ventures,North America,United States,Santa Monica,biotechnology,2010,,0,0,,,
195789,accelerator,https://app.dealroom.co/investors/women_s_startup_lab,http://womenstartuplab.com,Women's Startup Lab,North America,United States,Menlo Park,,2013,,0,0,,,
187314,accelerator,https://app.dealroom.co/investors/tie_boston,http://boston.tie.org,TiE-Boston,North America,United States,Cambridge,,1997,Feb/2025,3,0,,,98.4
183459,accelerator,https://app.dealroom.co/investors/virtual_force,https://www.virtualforce.io/,Virtual Force,North America,United States,New York City,developer tools,2010,Sep/2022,5,0,,,32.56
179001,accelerator,https://app.dealroom.co/investors/echoing_green,http://echoinggreen.org,Echoing Green,North America,United States,New York City,,1987,Aug/2024,7,0,,,238.8
177640,accelerator,https://app.dealroom.co/investors/idea_village,http://ideavillage.org,Idea Village,North America,United States,New Orleans,,2000,Jan/2024,17,0,,,106.8
175116,accelerator,https://app.dealroom.co/investors/harlem_biospace,http://harlembiospace.com,Harlem Biospace,North America,United States,New York City,biotech and pharma,2013,Mar/2022,18,0,,0,198.5
174148,accelerator,https://app.dealroom.co/investors/same_page_capital,http://samepagecapital.com,Same Page Capital,North America,United States,Bozeman,capital market,2008,Mar/2019,6,0,,0,136.32
174106,accelerator,https://app.dealroom.co/investors/fledge,http://fledge.co,Fledge,North America,United States,Seattle,,2012,Aug/2020,50,0,,0,96.06
173759,accelerator,https://app.dealroom.co/investors/ocean_accelerator,http://oceanprograms.com,OCEAN Accelerator,North America,United States,Cincinnati,,2014,May/2023,22,0,,0,43.12
171391,accelerator,https://app.dealroom.co/investors/samstella_llc,http://samstella.com,"SamStella, LLC",North America,United States,New York City,,2011,Apr/2014,6,0,715,0,42.56
